id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40122145,Capacious 3 Bedroom Apartment at River Valley.,238891646,Neha,Central Region,River Valley,1.29452,103.83706,Entire home/apt,270,92,0,,,86,364,0,
40149431,"Queen Bed 

Aircon
NTUC 

Market 

MRT",176867619,Thian Yin,Central Region,Bukit Merah,1.2907,103.82812,Private room,67,92,0,,,1,180,0,
40185785,"CLOSE TO HOUGANG 1 MALL, LUSH 2BR SPACE",138649185,Fiona,North-East Region,Hougang,1.37667,103.87967,Entire home/apt,535,92,0,,,206,364,0,
40198092,"Modern Bedroom with En-Suite, Lap Pool & Kitchen",3989090,Songren,West Region,Clementi,1.3223,103.75713,Private room,118,92,15,2021-12-12,0.48,1,171,5,
40202857,Taxi orchard with in in 5 minutes sweet room,191309433,Zoe,Central Region,Kallang,1.32588,103.86234,Private room,40,1000,2,2021-05-22,0.06,7,365,0,
40211954,1960s singlebed *Rm @ lavender bugis.,8948251,Joey,Central Region,Kallang,1.31131,103.86041,Private room,49,92,1,2020-03-23,0.04,74,172,0,
40213569,市区主臥室近地铁Master room near MRT station,310302453,Derrick,Central Region,Downtown Core,1.27634,103.84507,Private room,118,92,4,2020-01-30,0.13,1,178,0,
40226189,"prewar2 singlebed *room, farrer park",97878860,Chess,Central Region,Kallang,1.31234,103.8578,Private room,33,92,2,2020-02-28,0.06,65,346,0,
40267527,Ensuite double room - Penthouse  Prime location,65960122,Alex,Central Region,River Valley,1.29746,103.84153,Private room,68,92,25,2022-01-19,0.80,3,91,12,
40267722,Cosy single room 1 - Shared Penthouse,65960122,Alex,Central Region,River Valley,1.29762,103.84157,Private room,59,92,20,2021-12-08,0.64,3,91,4,
40269661,"QUEEN BED@STUDIO SPACE, OUTRAM PARK",138649185,Fiona,Central Region,Bukit Merah,1.27317,103.83434,Entire home/apt,320,6,0,,,206,364,0,
40294463,International Service Apartments @ Raeburn Park,311294849,Joanne,Central Region,Bukit Merah,1.27368,103.83432,Entire home/apt,149,92,0,,,1,180,0,
40313848,"QUEEN BED@STUDIO SPACE, OUTRAM PARK",156409670,Tia,Central Region,Bukit Merah,1.27228,103.83394,Entire home/apt,266,92,0,,,203,364,0,
40314128,"KING BED@STUDIO SPACE, OUTRAM PARK",138649185,Fiona,Central Region,Bukit Merah,1.27386,103.83233,Entire home/apt,290,6,1,2020-01-02,0.03,206,364,0,
40314515,"KING BED@STUDIO SPACE, OUTRAM PARK",156409670,Tia,Central Region,Bukit Merah,1.27437,103.83293,Entire home/apt,271,92,0,,,203,364,0,
40315763,"23hr selfcheckin LoftBed RmAm, 5min city center",201775246,Hillary,Central Region,Kallang,1.31212,103.86349,Private room,30,92,1,2021-02-22,0.06,46,356,0,
40316461,twin bed clean and comfortable room in YewTee,267829428,Carolyn,West Region,Choa Chu Kang,1.39926,103.74614,Private room,55,92,17,2022-04-09,0.56,1,171,6,
40351507,2BR 2bath in Katong near F&B (min 3 mths),34578508,Terence,Central Region,Marine Parade,1.30674,103.89852,Entire home/apt,145,92,0,,,1,305,0,
40354419,"TWIN BED@STUDIO SPACE, OUTRAM PARK",138649185,Fiona,Central Region,Bukit Merah,1.27229,103.83286,Entire home/apt,320,6,0,,,206,364,0,
40354655,"TWIN BED@STUDIO SPACE, OUTRAM PARK",156409670,Tia,Central Region,Bukit Merah,1.27399,103.83267,Entire home/apt,287,92,0,,,203,364,0,
40382084,"CLOSE TO HOUGANG 1 MALL, LUSH 2BR SPACE",156409670,Tia,North-East Region,Hougang,1.37484,103.88044,Entire home/apt,499,92,0,,,203,364,0,
40384948,Private Minimalist Stay in Landed House,80852936,Radiance,Central Region,Geylang,1.31399,103.89803,Private room,70,92,0,,,1,362,0,
40389032,Super Charming Studio Panoramic View Marina Bay,32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.2799,103.85316,Entire home/apt,167,92,0,,,45,295,0,
40432595,☀COSY 2BR 两房一厅 CONDOMINIUM 公寓 @ BALESTIER 马里士他,45877399,Zen,Central Region,Novena,1.32648,103.84858,Entire home/apt,198,92,0,,,47,365,0,
40433757,☀COSY 2BR 两房室 APARTMENT 套间 @ KALLANG 加冷,45877399,Zen,Central Region,Geylang,1.31014,103.87819,Entire home/apt,150,92,2,2020-02-28,0.07,47,243,0,
40435427,☀COSY 3BR 三房室 APARTMENT 套间 @ DAKOTA 达科他州,45877399,Zen,Central Region,Geylang,1.31127,103.88547,Entire home/apt,228,92,0,,,47,365,0,
40453611,☀LARGE & COSY 3BR 三房室 APARTMENT 套间 @ KALLANG 加冷,45877399,Zen,Central Region,Geylang,1.31187,103.87562,Entire home/apt,198,92,5,2020-02-29,0.17,47,47,0,
40456301,(2 mins to MRT) Family Room A for 8,313008662,Chen,Central Region,Geylang,1.31648,103.88486,Private room,269,92,3,2020-02-07,0.10,6,365,0,
40457664,☀COSY 2BR 两房一厅 CONDOMINIUM 公寓 @ BALESTIER 马里士他,45877399,Zen,Central Region,Novena,1.32273,103.8518,Entire home/apt,198,92,3,2020-03-02,0.10,47,181,0,
40457889,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ BOONKENG 文庆,45877399,Zen,Central Region,Kallang,1.32079,103.86538,Entire home/apt,208,92,0,,,47,58,0,
40458296,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ POTONG PASIR 波东巴西,45877399,Zen,Central Region,Kallang,1.32869,103.86372,Entire home/apt,198,92,0,,,47,365,0,
40458494,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ BUGIS 武吉士,45877399,Zen,Central Region,Rochor,1.3003,103.84975,Entire home/apt,248,92,1,2020-01-05,0.03,47,152,0,
40458674,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ DHOBY GHUAT 多美歌,45877399,Zen,Central Region,Rochor,1.30161,103.84692,Entire home/apt,228,92,1,2020-01-16,0.03,47,365,0,
40479903,Looking for roommate for common room @Aljunied,247582320,Bang,Central Region,Geylang,1.31854,103.88207,Shared room,450,92,0,,,1,180,0,
40509365,Clean & tidy,160703921,KayGek,West Region,Bukit Panjang,1.36942,103.77689,Private room,139,92,0,,,2,179,0,
40514374,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ BOONKENG 文庆,45877399,Zen,Central Region,Kallang,1.32179,103.86508,Entire home/apt,208,92,0,,,47,181,0,
40514546,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ NOVENA 诺维娜,45877399,Zen,Central Region,Novena,1.32651,103.84639,Entire home/apt,238,92,1,2019-12-27,0.03,47,239,0,
40516462,Huge and Cozy luxurious condo room Near MRTs.,16689899,Cindy,North Region,Woodlands,1.44418,103.80652,Private room,69,92,2,2020-01-17,0.07,1,196,0,
40517115,☀COSY 3BR 三房室 CONDOMINIUM 公寓 @ KALLANG 加冷,45877399,Zen,Central Region,Geylang,1.31258,103.87804,Entire home/apt,268,92,6,2020-02-15,0.19,47,365,0,
40544662,☀COSY 3BR 三房室 APARTMENT 套间 @ KALLANG 加冷,45877399,Zen,Central Region,Geylang,1.31167,103.8764,Entire home/apt,200,92,2,2020-01-27,0.07,47,181,0,
40544836,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ FARRER PARK 花拉公园,45877399,Zen,Central Region,Kallang,1.3182,103.8523,Entire home/apt,208,92,0,,,47,365,0,
40551114,prewar doublebed RmP > lavender MRT,97878860,Chess,Central Region,Kallang,1.31017,103.85999,Private room,49,92,0,,,65,172,0,
40552643,(2 mins to MRT) Single Mixed Dorm A,313008662,Chen,Central Region,Geylang,1.31531,103.88457,Shared room,34,92,15,2020-03-24,0.48,6,365,0,
40567661,Chinatown@door: Queenbed Rm021 (Not for Tourist),2413412,Kaurus,Central Region,Outram,1.28313,103.84159,Private room,59,92,0,,,100,356,0,
40571374,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ BALESTIER 马里士他,45877399,Zen,Central Region,Novena,1.32866,103.84302,Entire home/apt,268,92,0,,,47,365,0,
40571566,(2 mins to MRT) Family Room B for 8,313008662,Chen,Central Region,Geylang,1.31683,103.8826,Private room,269,92,1,2019-12-26,0.03,6,365,0,
40571592,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ FARRER PARK 花拉公园,45877399,Zen,Central Region,Kallang,1.31655,103.85322,Entire home/apt,208,92,0,,,47,181,0,
40595498,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ BOONKENG 文庆,45877399,Zen,Central Region,Kallang,1.32194,103.8638,Entire home/apt,208,92,0,,,47,60,0,
40597192,Family Suite at Outram Park near Sentosa,101145755,Yulie,Central Region,Bukit Merah,1.27219,103.83402,Private room,210,92,1,2019-12-20,0.03,13,364,0,
40597586,Single Bed in 6-Bed Female Dormitory,212039019,Thads,Central Region,Bukit Merah,1.28432,103.83387,Shared room,34,92,0,,,8,363,0,
40599966,☀COSY 2BR 两房一厅 CONDOMINIUM 公寓 @ POTONG PASIR 波东巴西,45877399,Zen,Central Region,Kallang,1.32912,103.86541,Entire home/apt,198,92,1,2020-01-24,0.03,47,365,0,
40605925,"Perfect family 4 BR Apartment, Clementi",238891646,Neha,West Region,Clementi,1.31094,103.76303,Entire home/apt,450,92,0,,,86,364,0,
40621586,☀COSY 2BR 两房一厅 CONDOMINIUM 公寓 @ ORCHARD 乌节路,45877399,Zen,Central Region,River Valley,1.29711,103.84215,Entire home/apt,218,92,0,,,47,181,0,
40621795,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ BUGIS 武吉士,45877399,Zen,Central Region,Rochor,1.3008,103.8518,Entire home/apt,248,92,0,,,47,156,0,
40634584,Marina Bay Condo Apartment,4276812,David,Central Region,Downtown Core,1.28021,103.85311,Private room,200,92,0,,,1,363,0,
40641448,Studio Queen near Outram Park and Sentosa (5),101145755,Yulie,Central Region,Bukit Merah,1.27454,103.83258,Entire home/apt,181,92,6,2021-09-30,0.20,13,364,3,
40642051,prewar TiongBahru BIGwindow Queenbed *Rm near SGH,97878860,Chess,Central Region,Bukit Merah,1.28387,103.835,Private room,59,92,1,2020-01-09,0.03,65,342,0,
40642810,Studio Twin (2 Single Beds) at Outram Park (2),101145755,Yulie,Central Region,Bukit Merah,1.27292,103.83383,Entire home/apt,202,92,3,2020-02-02,0.10,13,365,0,
40649820,Staycation on SYNERGY Yacht !  SPECIAL DEAL !,18618387,Joyce,Central Region,Queenstown,1.29303,103.76369,Private room,1857,1,0,,,15,362,0,S0399
40663631,Private Bedroom at Segar Road,216142283,William,West Region,Bukit Panjang,1.38918,103.77194,Private room,33,180,3,2020-01-22,0.10,1,79,0,
40681844,Studio Twin (2 Single Beds) near to Sentosa  (1),101145755,Yulie,Central Region,Bukit Merah,1.27475,103.83404,Entire home/apt,202,92,3,2021-05-07,0.16,13,365,0,
40687175,An instant and cosy home away from home,11782171,Eugene,Central Region,Bukit Merah,1.28656,103.82586,Private room,118,188,0,,,1,365,0,
40690201,Central CBD Serviced Studio w subway station (MRT),13468566,Andy,Central Region,Bukit Merah,1.27454,103.84002,Entire home/apt,169,6,1,2020-01-01,0.03,9,265,0,
40692679,"Cosy 2BR in CBD, 3 mins walk to Tanjong Pagar MRT",66406177,Jay,Central Region,Downtown Core,1.27529,103.84388,Entire home/apt,179,92,1,2021-05-07,0.07,140,0,0,
40708485,Studio Queen near Outram Park and Sentosa (4),101145755,Yulie,Central Region,Bukit Merah,1.27233,103.83318,Private room,188,92,11,2021-09-05,0.36,13,365,8,
40712363,City-centered 1BR apartment *BRAND NEW*,66406177,Jay,Central Region,Downtown Core,1.28028,103.8487,Entire home/apt,168,92,0,,,140,0,0,
40712481,STUDIO APARTMENT AT RAEBURN  PARK SINGAPORE,238891646,Neha,Central Region,Bukit Merah,1.27407,103.83426,Entire home/apt,150,92,0,,,86,364,0,
40712903,Lan,229224555,Jian,West Region,Jurong East,1.34426,103.72577,Private room,65,92,3,2020-01-13,0.10,1,0,0,
40715608,Studio King at Outram Park near Sentosa (3),101145755,Yulie,Central Region,Bukit Merah,1.27504,103.83424,Private room,181,92,0,,,13,364,0,
40723858,新加坡金沙酒店同款设计师精品公寓,316108720,Qiuyan,Central Region,Bishan,1.35222,103.84995,Private room,104,92,0,,,3,365,0,
40736423,WFH Cosy Apartment with Washer & FREE WIFI in CBD,148161755,Jan,Central Region,Rochor,1.29919,103.8537,Entire home/apt,175,6,4,2022-03-13,0.13,26,24,3,Authorised Serviced Apartment
40736566,Cozy Perfect SGClean Studio Apartment with Kitchen,148161755,Jan,Central Region,Downtown Core,1.2974,103.85334,Entire home/apt,175,6,2,2020-02-15,0.07,26,0,0,Authorised Serviced Apartment
40745871,❤️STUDIO 4 U❤️新🎉安全卫生干净方便🎉便宜❤️safe clean hygiene❤,141641777,Sabrina,Central Region,Bukit Merah,1.27455,103.83489,Entire home/apt,228,92,2,2020-01-18,0.07,8,358,0,
40748133,Studio King at Outram Park near Sentosa (2),101145755,Yulie,Central Region,Bukit Merah,1.27483,103.8347,Private room,181,92,1,2019-12-23,0.03,13,364,0,
40752825,新加坡中部名校区金沙酒店同款设计师精典作品,316108720,Qiuyan,Central Region,Bishan,1.35209,103.85085,Private room,207,92,1,2021-12-17,0.16,3,365,1,
40762561,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ DHOBY GHUAT 多美歌,45877399,Zen,Central Region,Rochor,1.30237,103.84921,Entire home/apt,248,92,1,2019-12-24,0.03,47,181,0,
40765359,Studio Queen at Outram Park near Sentosa (3),101145755,Yulie,Central Region,Bukit Merah,1.27286,103.83418,Entire home/apt,188,92,5,2021-08-30,0.17,13,365,4,
40769351,BALCONY rm1C* @ tiong bahru near SGH,2413412,Kaurus,Central Region,Bukit Merah,1.28338,103.8352,Private room,59,92,3,2021-05-19,0.15,100,356,0,
40774447,"SUN, SEA AND SAIL, STAYCATION AMIDST YACHTS !",1439258,Joyce,Central Region,Queenstown,1.29323,103.76341,Private room,1000,1,0,,,50,365,0,S0399
40789842,"STROLL TO QUEENSTOWN MRT, 3-BR @ CW TOWERS",156409670,Tia,Central Region,Queenstown,1.30124,103.80098,Entire home/apt,518,92,1,2021-10-02,0.11,203,364,1,
40809878,Studio King near Outram Park and Sentosa (5),101145755,Yulie,Central Region,Bukit Merah,1.27497,103.83395,Entire home/apt,181,92,2,2021-04-02,0.10,13,364,0,
40816592,Amazing Condo 1 bedroom with private bathroom,177788419,Yann,West Region,Bukit Panjang,1.37288,103.76524,Private room,55,92,3,2020-04-14,0.10,1,134,0,
40831251,Condo Room in Clementi for Rent mid-August,48307592,Julie,West Region,Clementi,1.31806,103.7621,Private room,75,92,0,,,7,84,0,
40833390,"NTU home, Near to Gek Poh",290685432,Hon,West Region,Jurong West,1.3523,103.69923,Private room,50,92,1,2021-11-07,0.13,2,356,1,
40849480,MET A SPACE POD @ Arab Street (Single Space Pod),50960671,Justin,Central Region,Rochor,1.30129,103.86056,Shared room,41,92,0,,,9,113,0,
40850159,MET A SPACE POD @ Boat Quay ( Double Space Pod),50960671,Justin,Central Region,Singapore River,1.28811,103.84853,Shared room,73,92,0,,,9,113,0,
40855337,Cozy & Modern Furnished Room with Private toilet.,300415759,Unicorn,Central Region,Marine Parade,1.30775,103.89944,Private room,80,92,16,2020-09-11,0.53,5,0,0,
40856084,"LUXURY IN WEST SINGAPORE, 3BR CLOSE TO NUS",156409670,Tia,West Region,Clementi,1.30262,103.76654,Entire home/apt,425,92,0,,,203,364,0,
40881888,Cozy & Modern Furnished Room with Balcony.,300415759,Unicorn,Central Region,Marine Parade,1.30766,103.89948,Private room,63,92,25,2020-12-11,0.84,5,0,0,
40888220,Listen to the Rhythm of the Falling Rain,9410772,Yangxiao,East Region,Bedok,1.31422,103.90759,Entire home/apt,220,92,0,,,2,0,0,
40901829,MET A SPACE POD @ARAB STREET (Standard Double Pod),50960671,Justin,Central Region,Downtown Core,1.29979,103.85857,Shared room,61,92,0,,,9,113,0,
40902252,Condo in Yishun - longterm leasing (6 mths or abv),65982503,Wei,North Region,Yishun,1.41629,103.84633,Private room,30,92,0,,,2,0,0,
40904017,Studio Queen at Outram Park near Sentosa (2),101145755,Yulie,Central Region,Bukit Merah,1.27484,103.83239,Entire home/apt,188,92,20,2022-04-21,0.70,13,365,6,
40904264,MET A SPACE POD@ARAB STREET (DOUBLE POD WITH TV),50960671,Justin,Central Region,Rochor,1.30196,103.85935,Shared room,66,92,0,,,9,113,0,
40904925,MET A SPACE POD@CHINATOWN (DELUXE SINGLE POD),50960671,Justin,Central Region,Outram,1.28155,103.84501,Shared room,101,92,2,2020-01-20,0.07,9,175,0,
40905313,MET A SPACE POD@CHINATOWN (Superior Space Pod),50960671,Justin,Central Region,Outram,1.28315,103.84252,Shared room,56,92,0,,,9,175,0,
40905639,MET A SPACE POD @CHINATOWN (Double Space Pod),50960671,Justin,Central Region,Outram,1.28199,103.84277,Shared room,64,92,0,,,9,175,0,
40907051,☀COSY 2BR 两房一厅 CONDOMINIUM 公寓 @ BALESTIER 马里士他,45877399,Zen,Central Region,Novena,1.32146,103.85283,Entire home/apt,228,92,0,,,47,181,0,
40909907,Bright and Modern Furnished Deluxe Bedroom,300415759,Unicorn,Central Region,Marine Parade,1.30775,103.89944,Private room,59,92,30,2020-12-05,1.00,5,0,0,
40921448,✈️3种独立式公寓靠近圣陶沙💖方便便宜💖欢迎大家☘️赶快预订☘️studios 4 u❤️🎉,141641777,Sabrina,Central Region,Outram,1.28396,103.83961,Entire home/apt,228,92,2,2020-01-26,0.07,8,358,0,
40925829,☀COSY 2BR 两房室 APARTMENT 套间 @ KATONG 加东,45877399,Zen,Central Region,Marine Parade,1.30584,103.90124,Entire home/apt,198,92,2,2021-04-20,0.07,47,0,0,
40927431,☀COSY 3BR 三房室 APARTMENT 套间 @ KALLANG 加冷,45877399,Zen,Central Region,Geylang,1.31133,103.87638,Entire home/apt,198,92,1,2020-03-30,0.04,47,181,0,
40928860,"👍NEW, Safe, clean👍studios 4 u near SENTOSA👍GRAB",261751524,Stanley,Central Region,Bukit Merah,1.27396,103.83416,Entire home/apt,228,92,0,,,7,358,0,
40930074,SG Clean Work From Home Apartment with Kitchenette,148161755,Jan,Central Region,Museum,1.29732,103.8514,Private room,175,6,0,,,26,0,0,Authorised Serviced Apartment
40936924,Affordable Double Rm @ NUS NUH SENTOSA,18618387,Joyce,Central Region,Queenstown,1.27956,103.78559,Private room,138,1,1,2022-06-15,1,15,350,1,S0399
40941821,Newly Renovated Entire Unit for Group / Family,300415759,Unicorn,Central Region,Marine Parade,1.30818,103.90032,Entire home/apt,244,92,12,2020-12-25,0.42,5,0,0,
40953263,"MAGNIFICENT 1-BR@ORCHARD, W/D PRIVATE TERRACE",138649185,Fiona,Central Region,River Valley,1.30065,103.82882,Entire home/apt,475,92,0,,,206,325,0,
40966161,Affordable Double Room near SENTOSA VIVOCITY (5),18618387,Joyce,Central Region,Queenstown,1.27967,103.7876,Private room,82,14,2,2021-05-25,0.07,15,350,0,S0399
40966385,Affordable Family Room for 4+ Near Sentosa!,18618387,Joyce,Central Region,Queenstown,1.28147,103.78529,Private room,180,5,1,2020-01-13,0.03,15,362,0,S0399
40973763,☀COSY 2BR 两房一厅 CONDOMINIUM 公寓 @ POTONG PASIR 波东巴西,45877399,Zen,Central Region,Toa Payoh,1.32916,103.86567,Entire home/apt,198,92,1,2019-12-27,0.03,47,181,0,
40974119,City-located studio城市景near MRT周边设施齐全5分钟步行苏丹回教堂哈芝巷,228823978,Mabel,Central Region,Kallang,1.29963,103.86129,Entire home/apt,158,92,1,2020-01-01,0.03,2,0,0,
40974363,Amazing Single Ensuite Rm@ MAPLETREE NUS NUH,1439258,Joyce,Central Region,Queenstown,1.28125,103.78541,Private room,191,1,2,2020-03-22,0.07,50,364,0,S0399
40974569,Amazing Family Vacation Room @ Sentosa Vivo!,1439258,Joyce,Central Region,Queenstown,1.28114,103.78561,Private room,309,1,0,,,50,365,0,S0399
40975409,Awesome Budget Couple Room @ NUS NUH SENTOSA,1439258,Joyce,Central Region,Queenstown,1.28187,103.78712,Private room,138,1,1,2020-02-09,0.03,50,337,0,S0399
40975518,Clean & Cosy Triple Room @ Sentosa NUH NUS,1439258,Joyce,Central Region,Queenstown,1.28147,103.78536,Private room,203,1,0,,,50,365,0,S0399
40975603,Affordable Family Room near NUS NUH SENTOSA (207),1439258,Joyce,Central Region,Queenstown,1.28127,103.78577,Private room,309,1,0,,,50,365,0,S0399
40975736,Large Room for 6 @ USS SENTOSA NUS MAPLETREE,1439258,Joyce,Central Region,Queenstown,1.2796,103.78536,Private room,223,1,0,,,50,365,0,S0399
40983826,Straits Enclave. Experience Sgp's rich culture.,319617044,Clarence,Central Region,Marine Parade,1.31011,103.90284,Private room,942,92,0,,,1,91,0,
40994524,☀COSY 3BR 三房室 APARTMENT 套间 @ DAKOTA 达科他州,45877399,Zen,Central Region,Geylang,1.31659,103.89146,Entire home/apt,228,92,0,,,47,100,0,
41014661,Studio King at Outram Park near Sentosa (1),101145755,Yulie,Central Region,Bukit Merah,1.27489,103.83283,Entire home/apt,192,92,18,2021-08-15,0.60,13,364,4,
41014693,Studio King at Outram Park near Sentosa (4),101145755,Yulie,Central Region,Bukit Merah,1.27489,103.83246,Entire home/apt,181,92,2,2022-03-09,0.43,13,364,2,
41019742,Banyan Room - Studio in Heritage Shophouse!,29032695,Frank,Central Region,Kallang,1.3118,103.85934,Private room,190,92,2,2020-01-17,0.07,6,88,0,
41032597,Suite with Outdoor Tub [Hotel Soloha @ Chinatown],319117748,Bryan,Central Region,Outram,1.28038,103.84195,Private room,375,92,10,2020-04-04,0.33,4,0,0,
